1 1.3641e-15
1.01 0.30348
1.02 0.62342
1.03 0.96457
1.04 1.3316
1.05 1.729
1.06 2.1613
1.07 2.6332
1.08 3.1497
1.09 3.716
1.1 4.3379
1.11 5.0217
1.12 5.7746
1.13 6.6047
1.14 7.521
1.15 8.5341
1.16 9.656
1.17 10.9
1.18 12.284
1.19 13.825
1.2 15.545
1.21 17.47
1.22 19.63
1.23 22.062
1.24 24.806
1.25 27.914
1.26 31.444
1.27 35.469
1.28 40.075
1.29 45.364
1.3 51.461
1.31 58.518
1.32 66.721
1.33 76.294
