1 -4.2746e-15
1.01 2.2494
1.02 4.5638
1.03 6.9797
1.04 9.5441
1.05 12.319
1.06 15.391
1.07 18.88
1.08 22.959
1.09 27.877
1.1 34.008
1.11 41.912
1.12 52.455
1.13 67.012
1.14 87.84
1.15 118.77
