1 -1.2689e-14
1.01 4.8449
1.02 10.038
1.03 15.739
1.04 22.168
1.05 29.63
1.06 38.571
1.07 49.683
1.08 64.111
1.09 83.884
1.1 112.88
1.11 159.04
