 8.53331e-05  0.000178559            0  0.000186984            0 -3.50699e-05  -0.00533515
 0.000178559  0.000374892            0  0.000377693            0  -9.1108e-05   -0.0109007
           0            0            0            0            0            0            0
 0.000186984  0.000377693            0  0.000631394            0    0.0152935     0.298371
           0            0            0            0            0            0            0
-3.50699e-05  -9.1108e-05            0    0.0152935            0    0.0225658     0.622728
 -0.00533515   -0.0109007            0     0.298371            0     0.622728       9.2761
