-2.9774e-16
0.24633
0.51029
0.79854
1.1172
1.472
1.8686
2.3128
2.8107
3.3683
3.9919
4.6881
5.4639
6.3263
7.2832
8.3427
9.5137
10.806
12.23
13.796
15.519
17.412
19.491
21.774
24.28
27.033
30.057
33.381
37.039
41.067
45.508
50.411
55.83
61.831
3.2065e-17
0.060847
0.12876
0.21072
0.31307
0.44156
0.60143
0.79757
1.0347
1.3174
1.6504
2.0383
2.4862
2.9991
3.5823
4.2417
4.9831
5.8129
6.738
7.7659
8.9045
10.163
11.55
13.077
14.755
16.598
18.619
20.837
23.268
25.933
28.856
32.064
35.586
39.456
43.714
48.403
53.575
59.287
65.606
72.608
80.382
