-6.9654e-16
0.22721
0.46959
0.73229
1.0201
1.3375
1.689
2.0796
2.5142
2.9987
3.5393
4.1434
4.8191
5.5757
6.424
7.3766
8.4482
9.6559
11.02
12.564
14.318
16.315
18.596
21.211
24.22
27.695
31.726
36.422
41.916
48.375
56.004
65.06
75.868
88.833
7.893e-17
0.065337
0.1348
0.21275
0.30326
0.41014
0.537
0.68726
0.86427
1.0714
1.312
1.5897
1.9082
2.2717
2.6848
3.1525
3.6805
4.2753
4.9444
5.6964
6.5413
7.4909
8.5588
9.7613
11.117
12.65
14.386
16.357
18.604
21.171
24.115
27.505
31.424
35.972
41.275
47.485
54.791
63.43
73.695
85.955
100.68
