1 -2.9774e-16
1.01 0.24633
1.02 0.51029
1.03 0.79854
1.04 1.1172
1.05 1.472
1.06 1.8686
1.07 2.3128
1.08 2.8107
1.09 3.3683
1.1 3.9919
1.11 4.6881
1.12 5.4639
1.13 6.3263
1.14 7.2832
1.15 8.3427
1.16 9.5137
1.17 10.806
1.18 12.23
1.19 13.796
1.2 15.519
1.21 17.412
1.22 19.491
1.23 21.774
1.24 24.28
1.25 27.033
1.26 30.057
1.27 33.381
1.28 37.039
1.29 41.067
1.3 45.508
1.31 50.411
1.32 55.83
1.33 61.831
