1 5.4071e-15
1.01 1.0385
1.02 2.1878
1.03 3.5494
1.04 5.2745
1.05 7.6053
1.06 10.951
1.07 16.035
1.08 24.197
1.09 38.027
1.1 62.765
1.11 109.43
