1 6.8858e-16
1.01 0.47029
1.02 0.97824
1.03 1.5336
1.04 2.1447
1.05 2.8195
1.06 3.5658
1.07 4.3923
1.08 5.3092
1.09 6.3285
1.1 7.4646
1.11 8.7346
1.12 10.159
1.13 11.763
1.14 13.577
1.15 15.636
1.16 17.984
1.17 20.674
1.18 23.771
1.19 27.353
1.2 31.518
1.21 36.385
1.22 42.103
1.23 48.856
1.24 56.876
1.25 66.454
1.26 77.958
1.27 91.857
1.28 108.75
1.29 129.41
1.3 154.84
1.31 186.34
1.32 225.63
1.33 274.96
