1 -1.5981e-16
1.01 0.35939
1.02 0.73407
1.03 1.1285
1.04 1.5476
1.05 1.9963
1.06 2.4806
1.07 3.0068
1.08 3.5826
1.09 4.2167
1.1 4.9193
1.11 5.7028
1.12 6.5819
1.13 7.5745
1.14 8.7026
1.15 9.9931
1.16 11.479
1.17 13.202
1.18 15.214
1.19 17.58
1.2 20.382
1.21 23.726
1.22 27.747
1.23 32.619
1.24 38.568
1.25 45.892
1.26 54.982
1.27 66.359
1.28 80.722
1.29 99.013
1.3 122.52
1.31 153.02
1.32 192.96
1.33 245.8
