1 -1.6119e-16
1.01 0.28448
1.02 0.56996
1.03 0.85957
1.04 1.1563
1.05 1.4632
1.06 1.7831
1.07 2.1193
1.08 2.4749
1.09 2.8539
1.1 3.2606
1.11 3.7005
1.12 4.1806
1.13 4.7095
1.14 5.2986
1.15 5.9629
1.16 6.7224
1.17 7.6037
1.18 8.6432
1.19 9.8903
1.2 11.414
1.21 13.309
1.22 15.713
1.23 18.82
1.24 22.912
1.25 28.406
1.26 35.923
1.27 46.408
1.28 61.315
1.29 82.929
1.3 114.9
